frequency_ghz,total_100km_db,above_20km_db
73.4265,1.672387762358026,0.004841288487280107
73.4275,1.6722323051294556,0.0048405868326148686
73.4285,1.6720768913900974,0.004839885350035758
73.4295,1.6719215211246499,0.0048391840394847695
73.4305,1.671766194317816,0.004838482900903938
73.4315,1.6716109109542963,0.004837781934235293
73.4325,1.6714556710188093,0.004837081139420912
73.4335,1.6713004744960773,0.0048363805164029165
73.4345,1.6711453213708256,0.004835680065123391
73.4355,1.670990211627792,0.004834979785524502
73.4365,1.67083514525172,0.004834279677548428
73.4375,1.670680122227356,0.004833579741137348
73.4385,1.6705251425394603,0.004832879976233504
73.4395,1.6703702061727999,0.004832180382779145
73.4405,1.6702153131121387,0.0048314809607165315
73.4415,1.670060463342256,0.004830781709987966
73.4425,1.6699056568479431,0.004830082630535788
73.4435,1.6697508936139875,0.004829383722302323
73.4445,1.6695961736251905,0.004828684985229964
73.4455,1.6694414968663593,0.004827986419261114
73.4465,1.6692868633223017,0.004827288024338182
73.4475,1.669132272977846,0.004826589800403623
73.4485,1.6689777258178142,0.004825891747399926
73.4495,1.6688232218270473,0.004825193865269576
73.4505,1.6686687609903808,0.004824496153955105
73.4515,1.6685143432926668,0.004823798613399066
73.4525,1.6683599687187607,0.004823101243544024
73.4535,1.668205637253525,0.004822404044332588
73.4545,1.6680513488818267,0.00482170701570739
73.4555,1.6678971035885466,0.004821010157611066
73.4565,1.6677429013585676,0.004820313469986304
73.4575,1.6675887421767817,0.0048196169527758076
73.4585,1.667434626028083,0.004818920605922286
73.4595,1.6672805528973824,0.004818224429368498
73.4605,1.6671265227695895,0.004817528423057236
73.4615,1.666972535629619,0.004816832586931276
73.4625,1.6668185914623999,0.004816136920933456
73.4635,1.6666646902528686,0.004815441425006625
73.4645,1.6665108319859585,0.00481474609909366
73.4655,1.666357016646621,0.0048140509431374495
73.4665,1.666203244219811,0.004813355957080946
73.4675,1.6660495146904823,0.004812661140867066
73.4685,1.6658958280436107,0.004811966494438807
73.4695,1.6657421842641684,0.00481127201773917
73.4705,1.6655885833371353,0.0048105777107111634
73.4715,1.6654350252475008,0.004809883573297844
73.4725,1.6652815099802638,0.0048091896054423
73.4735,1.6651280375204214,0.004808495807087605
73.4745,1.664974607852985,0.004807802178176902
73.4755,1.6648212209629754,0.004807108718653337
73.4765,1.6646678768354095,0.004806415428460076
73.4775,1.6645145754553194,0.004805722307540315
73.4785,1.6643613168077493,0.004805029355837298
73.4795,1.6642081008777336,0.004804336573294245
73.4805,1.6640549276503271,0.0048036439598544405
73.4815,1.6639017971105914,0.004802951515461197
73.4825,1.6637487092435863,0.004802259240057805
73.4835,1.663595664034385,0.004801567133587623
