frequency_ghz,mie_extinction,rayleigh_extinction,mie_absorption,mie_scattering
117.33333333333333,0.019967545857951255,0.019966998643882294,0.01996745769794448,8.816000677471449e-08
118.66666666666666,0.02019446551131466,0.02019389943000716,0.020194373275198504,9.223611615459181e-08
120.0,0.020421385733170073,0.020420800355868216,0.02042128928120637,9.645196370396119e-08
121.33333333333333,0.020648306531491755,0.02064770142462319,0.02064820572078453,1.0081070722692165e-07
122.66666666666666,0.020875227914289234,0.020874602639465077,0.02087512259874942,1.0531553981234227e-07
124.0,0.021102149889607288,0.02110150400362215,0.021102039919917454,1.0996968983393069e-07
125.33333333333333,0.021329072465525976,0.02132840552035797,0.021328957689105026,1.1477642095030131e-07
126.66666666666666,0.021555995650160597,0.021555307192971374,0.02155587591112849,1.197390321050451e-07
128.0,0.021782919451661723,0.021782209024796488,0.021782794590804195,1.2486085752680008e-07
129.33333333333331,0.02200984387821517,0.022009111019202728,0.022009713732948438,1.3014526672932183e-07
130.66666666666666,0.022236768938042037,0.022236013179594755,0.022236633342377524,1.3559566451155614e-07
132.0,0.02246369463939867,0.022462915509412564,0.02246355342390771,1.4121549095771058e-07
133.33333333333331,0.022690620990576667,0.022689818012131376,0.02269047398235523,1.4700822143732832e-07
134.66666666666666,0.022917547999902914,0.02291672069126176,0.02291739502253631,1.5297736660536218e-07
136.0,0.023144475675739518,0.023143623550349494,0.023144316549267116,1.5912647240224929e-07
137.33333333333331,0.02337140402648388,0.023370526592975685,0.023371238567363825,1.6545912005398634e-07
138.66666666666666,0.023598333060568646,0.023597429822756717,0.023598161081642574,1.719789260722066e-07
140.0,0.02382526278646173,0.02382433324334424,0.023825084096919476,1.786895422542563e-07
141.33333333333331,0.024052193212666287,0.024051236858425185,0.024052007618010605,1.855946556832724e-07
142.66666666666666,0.02427912434772076,0.024278140671721796,0.024278931649732032,1.9269798872826175e-07
144.0,0.024506056200198835,0.024505044686991582,0.02450585619689979,2.000032990441797e-07
145.33333333333331,0.02473298877870945,0.02473194890802729,0.024732781264329876,2.0751437957200989e-07
146.66666666666666,0.02495992209189682,0.024958853338657005,0.02495970685683828,2.152350585388466e-07
148.0,0.02518685614844043,0.025185757982744087,0.025186632979240973,2.2316919945797416e-07
149.33333333333331,0.025413790957054993,0.025412662844187157,0.025413559636353864,2.3132070112895059e-07
